,S1,S1,S1,S1,S1,S1+Triton,S1+Triton,S1+Triton,S1+Triton,S1+Triton,S2,S2,S2,S2,S2,S2 + Triton,S2 + Triton,S2 + Triton,S2 + Triton,S2 + Triton
61.0,930.3199366275982,773.1586435013036,639.4487707849293,694.2705957028315,657.1613759904803,841.0656822662103,942.4866869632845,888.482867743233,660.9635743779305,613.4011156859958,1154.699865114731,1262.9931910114826,748.4621473073212,808.6649028458658,1002.9917628548056,1391.7822359508698,1374.2980501463712,6.098094884488996,1427.3496115102123,1448.6787188116593
61.3,823.5589472038457,638.9698771178356,526.1107544318081,619.029907170989,702.289348329693,905.5400836046408,1014.5569188947968,942.3339768971775,793.1983065327623,779.6006897092824,1087.7692581608076,1147.5111320921267,644.972654855637,726.8708907877007,917.0100800746463,1429.7079558885061,1362.3553323462545,6.066027909593959,1455.9664174992724,1470.8552403808967
61.6,705.8418768188326,506.99874434715935,404.548981741698,500.26508967259764,693.4041702203624,951.7973796045591,1060.4668668210834,974.6980817776274,869.3660682407335,887.2888156262578,1000.3337115306987,1024.217889394002,540.3204229799721,625.3669510823704,807.4044790122133,1421.2048947809426,1300.0050741458654,6.4489035877612855,1439.2948047428506,1447.5032024775326
61.9,586.0222660678223,392.8521617201474,298.8235963630962,377.12362242300946,623.6600291653881,965.6196141499511,1066.157839841686,988.8095051073008,914.05473924746,948.4095978487321,898.8550478506453,900.0119885705952,445.57255652403984,520.6834554695063,689.8016958477084,1360.742657344633,1196.1943382034985,7.124768209547336,1376.452646317228,1382.0219684279134
62.2,474.04094689631364,304.2456663172638,219.05109186331103,273.2092196144323,514.7756322027781,931.1418079894577,1021.586109895826,968.2553887939637,936.3786060364008,978.096797314888,790.0308633760553,783.2074794384283,366.90491088358687,427.3243427531843,578.5956125876673,1256.8462148268104,1066.3250201466244,8.048189398144386,1275.1677932723107,1283.2379255530873
62.5,378.04131355609564,242.01866603587143,166.35200885669286,197.51575230017244,394.55432228001393,851.3238442488812,933.302717138777,906.5371070611459,924.5602769505507,972.8068210262383,681.1744810438262,680.5784245348113,305.53224966081564,354.6505756483622,483.7919847609774,1126.747793106222,925.0823918039258,9.202694902446439,1149.6065509065804,1161.1094488198335
62.9,302.7260605116829,201.28657292331417,134.13574702249872,148.56217164559413,286.5039625902789,742.4839900311326,818.817765066085,812.0765488469499,870.7251100453958,927.3859492591422,579.5849926499428,594.9518509229493,259.09462811611627,302.1897453997243,409.83614231340715,985.8916677588707,784.5799936805886,10.716507749878062,1012.0602247343304,1023.161516157926
63.2,248.15494876373046,174.95284633008816,114.65365680880491,119.52153790936322,204.86140748321338,624.4207272076504,696.6360078247609,700.5330159227824,780.2302461469529,845.7565340475866,493.276395292601,525.7825384303051,223.11980343311905,264.1248764268199,356.2713508198065,846.6921292572833,660.6931534024552,13.226898100345915,871.8954476731191,881.4638004287967
63.5,210.61787233596397,156.93965249282954,101.9319599149119,102.5002489086438,151.65207824447566,513.6937221365445,581.1201249134374,587.6355518015113,669.0282425791502,740.2166883475929,422.3924310325474,467.1564114042688,192.27183351258157,232.28002611013562,314.04907778563813,720.6851479291714,558.4313606079976,16.951052315539336,741.4685655973935,751.0877924142495
63.8,184.8364427122573,143.49102766627598,92.37842235593777,91.42890157824755,119.99227003448601,420.7380090402065,481.59454998732315,485.3677144417409,555.7033652913182,626.3615538676149,364.990280506315,416.0174643921544,164.73536889320584,203.89894117754682,278.52897317451243,614.123682149345,478.35567863727783,21.88797599206006,627.9308952452964,640.0331407342308
64.2,166.20361112044628,132.7368890925965,84.58540648627391,83.17382517382195,101.74670560659195,349.5816140026613,402.79292941234655,400.99670950749083,454.59660828877435,518.8100133976485,317.81328355797353,370.3665434921548,140.09836841018316,178.37080922117866,246.05253648846318,528.4929690262136,416.75092552720236,28.06542419660387,534.7668572587422,548.0416085449364
64.5,151.82604909624354,124.29560036352358,78.25262038935287,76.33155386240007,90.64526535372161,298.55718554951324,344.01369089848475,336.800173804033,373.3071554747043,427.46983815090266,278.142034885478,329.4350604001973,118.35187985512869,155.1722601644096,215.53545535576217,461.0972933067866,368.1180464322412,34.99031954242814,461.13869850838614,474.05527069859323
64.8,141.35536488979457,118.99143875274035,73.7335119972491,70.60113617798841,82.90616431962722,262.8110825289507,302.23354189712546,291.1410395208949,314.5026498360442,358.1864414113759,243.948308563011,293.13944883586527,99.63192613942148,134.07462304445403,187.4316332272676,406.8989911526529,327.32983401525973,41.69252393292588,403.2505455433762,415.82509119648097
65.1,135.53069212096253,117.72009760905226,71.72035911139335,65.78841784082366,76.31669803956714,234.8245760422206,270.12729566582226,257.60734110594905,273.19944841541525,308.25118731829906,213.92779146872962,261.5650345564065,84.15414042667518,115.56725894205263,162.37705078075717,360.8431079619365,290.85087360402264,47.09378924858397,356.40287142243216,368.93531309237596
65.5,134.3385548682019,121.16181120787896,72.52846552473595,63.414899401506005,70.76356037610229,210.5331445146416,242.42271669760328,230.6655529145676,242.76619998069873,271.3567597194529,187.96975527731152,234.93811158546598,72.02846253598383,100.31705466694478,140.90166243998658,319.7306353290392,256.9070249088515,50.43336595707166,316.5858777039686,329.1512902872152
65.8,137.66309019395413,129.8539785505328,76.55478056958906,64.83995383254948,66.49519020429211,188.04420122376928,217.1309151964657,207.21052776458626,218.39736828373213,242.62956368830442,166.29041881754446,214.3528656050437,63.43345291653904,88.65977384700626,123.63974531683712,282.2609022818224,225.49039218732685,51.51300336026011,280.9397833027614,293.8371126884005
66.1,145.67250429490974,143.68579994788755,83.92815012356665,69.84467657427986,64.14851985356638,166.70704999226783,193.11228910009712,185.64181976974356,196.81934345121067,218.4199842266009,148.99424642963058,200.67512159233368,58.24162128697018,80.929727443499,110.91815322137664,248.01881426367314,197.7160006956377,51.192828082073184,248.21032561331128,261.4449390824321
66.4,158.34516099451514,161.5871601456884,94.2778660314868,77.7735555899727,64.23314260854377,146.7265141579077,170.28775895123584,165.4501952629847,176.47211020140043,196.4205787119088,136.15251897203473,192.60733359196846,55.67022266033222,76.15914933931104,102.04297012942915,217.288172836719,174.101522257397,49.99111538178389,218.30560256434418,231.74853946515702
66.8,175.03467814933563,181.5754769606184,106.73181167578873,87.73238366471656,66.88535007286285,128.87377397930157,149.51534613134083,146.83979627573964,157.04273554371562,175.62280401655332,127.29311875039231,189.377650340795,55.25281118639426,73.97161911473762,96.68711855370435,190.8484747293349,155.11722999938596,48.168027852286265,192.05087200115173,205.5949204312049
67.1,194.24386070358003,201.16886639426514,119.81620574968613,98.72760462252384,72.00914358126353,113.99613775748541,131.93237961866444,130.3707937471115,138.8370185972713,155.9867572834844,122.32918155610552,190.04681375868338,56.461134354729424,73.93574786500834,94.48768235199543,169.785475110448,141.02630925716653,45.89890110863917,170.0410682955499,183.4892515402813
67.4,213.68715956171897,217.86608508798702,131.4773260203471,109.99898955010374,79.54946981458377,102.52326792575134,118.2756630903967,116.60739096826164,122.40245749771614,137.95195441290565,120.9906017265942,193.46933463321255,58.560183816472595,75.60279707139888,94.9238618367278,154.70077859519733,131.98029844392565,43.37974511030037,152.5911678588807,165.74199426533443
67.8,230.78219806114646,229.17154634043078,140.08731156056012,119.98058704014132,89.43073707011258,94.81852431702922,108.96025275525051,105.89561942877506,108.47220235584754,122.36199578805142,122.46049420834795,198.26477653449683,60.71696307996695,78.39126939857944,97.31404607197815,145.47947406299974,127.62938765669041,40.7884427902255,139.89594844211098,152.41246448616502
68.1,242.05718783661945,231.48377440595328,142.95414288703782,126.47146997214163,101.16200862267686,91.59174884068916,104.59508297601931,99.01270114211069,98.0665104003922,110.41480641918022,125.52903432380718,202.77580651397346,62.08455237426993,81.3890979728995,100.76792347742672,141.4182474499449,126.89235852543186,38.17054458203706,131.96006854250982,143.22113228925076
68.4,244.83643580986947,222.6521635352248,138.38208477630218,128.4470197159055,111.64552443495468,92.36557315249351,104.84259601530468,96.13066229725376,91.53683199181444,102.19998237083358,129.1405382479999,205.07931127126537,61.701405311579904,83.3134689539763,104.01711963637634,141.34607750228685,128.3526317614616,35.39651658184887,128.0905941716453,137.65660830020244
68.8,237.98461237704137,203.18394006152528,126.41276246566544,124.29574276121824,118.95589322769987,96.5504500376552,109.12042502646858,96.88987125092798,88.46605815175919,97.86123961716045,131.6524379107645,203.34552473425674,58.992405127060316,83.56948364222313,105.56123467247505,143.47654863053697,129.93669939139872,32.6504440205386,126.81862028712551,134.9992014157254
69.1,221.9981464368756,175.93477102841518,108.90641768358007,113.64547771082528,121.51384210402617,103.36709208059246,116.68505527612068,100.3823061282763,88.49770573525123,97.25055319419401,131.79233504364402,197.20518216925973,54.41686756412753,81.80263484499038,104.0155210305086,145.25359607030688,128.9074890832403,30.19902477790612,125.83394954191334,133.11528679468566
69.4,198.76188461732457,145.6002813909147,89.2692046894872,97.37116673223251,118.27686563857141,111.8052854445898,126.4602739686543,105.85775357571958,91.11601793780126,100.0105184544924,129.22337379108473,187.5821829376262,48.92150455541842,77.38086725523766,99.32888619899497,144.54639029317528,124.34531608496114,28.239371840323766,123.78123961178663,130.35998775744696
69.8,171.31549187827974,117.21669432966705,71.10221278411751,78.72060706045487,108.84063592726716,120.393814129235,136.95211327538087,112.42065599560436,95.77501049022129,105.60003239798478,123.96540219989605,175.67372677071575,43.42700865139529,70.49053609617592,92.34989594563903,139.83571987063607,116.02397775401896,27.285679870031853,119.67155345074194,125.35750882664962
70.1,143.25913932433417,94.52065477470079,56.91139592034617,61.650287301286156,94.0615985183252,127.24706598171143,145.99138596901972,118.85828730302057,101.72786319138709,113.06667020243151,116.62954662576522,163.16776687801553,38.68214202876191,62.71654852941899,84.52567939074615,130.88918987082462,104.57028948318134,27.715390464434492,112.74941532683135,117.48057668895888
70.5,117.90238074489342,78.84310505727035,47.41097966629712,48.61920508681354,76.40899469675291,130.43407860979238,150.96382540730949,123.48571528087635,107.7183765960428,121.0593635088063,108.1422645742712,151.362765641017,34.95345197851239,56.07249766423982,77.30898081746558,118.36334224627764,91.3371473216204,29.895021703461186,102.861839016359,106.92513314254192
70.8,97.48553589070788,69.06555621234588,41.63772465886207,40.127798291968936,59.31973500839016,128.5512287736027,149.76820558531162,124.18385311584929,111.9722780637413,127.9619358455727,99.42280469731483,141.28039687819194,32.12714696900287,51.67442249519958,71.62142224968777,103.53229542501242,78.0121931447097,34.33559406111528,90.6558570191378,94.49103160676464
71.1,82.8319932031347,62.825973709859504,37.80136444895593,35.18335297243363,45.72433074507468,121.37132519756001,141.6935617500375,119.77802019864544,112.94553895408819,130.92535657942776,91.21436468583269,133.85026806056499,29.951537272652203,49.037197008355186,67.54399390228461,88.17872008222959,66.18342467080113,41.79318496467745,77.46903097450235,81.30655395924954
71.5,73.57381928935045,58.18953431322847,35.73590202673598,32.35190739434941,37.446949987780414,109.7604140329668,127.69533495014936,110.6738469404945,108.77430023510485,127.93312409921269,84.1702977927246,128.69063839688664,27.99614292650073,46.85354163668916,64.37974356652737,74.33104334799037,57.12611210800026,53.32915784842541,64.91814916094577,68.72217102692018
71.8,67.39004892291682,54.66990472383054,35.001240030449985,30.40727092852397,32.66542408930121,97.02227319921415,112.1301295707436,99.51167895330371,100.07570971375573,119.86434809461076,78.47426763734131,124.59692516773413,26.39567303590873,44.7179805489906,61.52710358720185,64.16489409860915,51.605746178659366,71.03062321308444,54.700529713728855,58.20999323636639
72.2,63.11478657433364,52.795413362181186,34.88466487435392,28.90752449173855,29.937099385624407,85.92395946975509,98.27420526372109,88.47428817031295,89.14572016951416,108.06005213722901,73.72064824408793,121.00370580744189,25.53588539814485,42.99065691282383,58.673638063436925,57.826223122650156,48.662331408818744,94.3465282616581,47.47526435330986,50.54845604152504
72.5,60.47253708673857,52.91814286358932,35.008657666900646,27.86420880744498,28.064493473328852,77.33155703717657,87.6829878146178,79.55502600613822,78.25646276808665,94.83626710099848,69.82870931471378,118.7063066622393,25.83838272280473,42.058263136154224,56.42752099169397,54.18688567473907,47.06358839842486,121.97811119552651,42.88091994767037,45.60269845160202
72.8,59.722313904772264,55.09473901152506,35.56953563826529,27.677428842575086,26.46764109809372,71.02083904137689,80.13938847078909,73.23700260299299,69.30144895852413,82.73677882260709,67.0314986855472,118.92746716239115,27.587166526422624,42.188042077675156,55.20318975162917,51.85978071499649,45.756623994420224,152.67032923844062,40.12351118975933,42.56787328708115
73.2,61.09397685467146,59.086629791257494,37.24951015116817,28.62072896937796,25.139293265050092,66.39124496007777,74.47599672029895,68.78326294662568,62.94259151027977,73.42609347751194,65.88366090262413,122.51259529703272,30.809850600870565,43.45420140306473,55.48307580513591,49.841525991955535,44.22739435159514,185.0684358712097,38.379358278289686,40.590535780576246
73.5,64.53415938661533,64.47575886896242,40.21712252410047,30.643641155360683,24.594514252052583,62.71705686129259,69.66832184919423,64.96624497495114,58.51347399957829,67.18902416711407,66.88870154891097,129.21290098534743,35.3361452676729,45.939848716658275,57.47418966445401,47.705880038282785,42.60044445044606,216.93281979828566,37.03314169033892,38.99543595975396
73.9,69.76751658569337,70.67190986274632,43.77816427874824,33.45445101786745,25.45510121915215,59.42130855141365,65.47368842290146,61.007947882454395,54.89935848518896,63.05841808438848,70.23572429518485,138.24907467489797,40.82046049665,49.70861431143054,61.07847941471992,45.56526638805221,41.41022451154381,244.7974800376899,35.82547484287433,37.48620852377374
74.2,76.30744510987773,76.75117356464547,47.41739665497778,36.675791708306,27.678572402784376,56.61699536582878,62.31654040175929,57.380832136318105,51.66865143315817,59.508035514502104,75.7277429370381,149.09031079596562,46.57493358711745,54.55484996334767,66.15491270044944,43.922205787260324,41.21011627382412,264.4210939682922,34.88197470711142,36.28846504242999
74.6,82.82061052954151,81.56032993908573,50.70591113230661,40.19426749462628,30.796630712854608,54.9265159368675,60.97690155180202,55.16870466760661,48.67633297395678,56.17762736946501,82.70170837663211,159.69399987416554,51.0733458328844,59.88546417022031,72.45731174239842,43.438015805853254,42.311399350480706,271.80030802743903,34.496443746925486,35.931615336698535
74.9,88.11265795700744,83.7772062032968,52.52906988866185,43.43272512488594,33.780149728179325,55.83868582557963,62.745879467927104,55.59361621037336,46.857227468040726,54.007236523676966,89.61037008854991,167.11738237806097,52.610874937673714,64.3680844671941,79.01306188032254,44.55227551490777,44.665786336211205,263.1571269274028,35.345521194544,36.77101698578229
75.3,91.58804144493227,83.65342996046769,52.49806909656075,45.48347591379436,36.839666406623294,59.43070370591403,67.43601912797128,58.40766141791434,46.622342522009795,53.50821874300448,95.19080005065544,170.16699798763656,51.57074963220235,66.57077691997202,83.69162811376066,47.189747865701115,48.394827725954144,242.06190185497925,37.45273605793637,38.78881998288994
75.6,92.82636583874144,81.50841359905837,50.82021866353795,45.850869341484156,39.85676348571357,65.31516001239947,74.99752441037295,63.69322172046106,48.24561332338306,55.195240146682366,98.38336838636506,168.72242813263804,48.881129258398744,65.85523272812554,84.8629425941117,51.36792647250976,53.14495471858983,212.046145123094,40.85141071088317,41.86741410627616
76.0,91.67434077206462,77.9566485777003,48.06577287238661,44.59533003138828,42.23349004016063,72.84807722767273,84.56274200888376,71.02371313948956,52.04547321483185,59.4497516120223,98.6178074797622,163.76853067726813,45.56303459904212,62.79726626431573,82.34332767682797,56.79192312974462,57.8195236036794,177.60425063032798,45.344233773061255,45.81052933249665
76.3,88.62379415865938,73.73834938227593,44.97978764028068,42.21317803327112,43.305474286638756,80.84127914613053,94.36536987636723,79.33757625504816,58.033368927429215,66.12649502330663,95.945613142237,156.94485391116982,42.43779198753359,58.73719152760775,77.35204794360303,62.37772281321194,60.89766385975157,143.54440304845997,50.27374740897133,50.07403230902681
76.7,84.61571908247872,69.56874872779545,42.191206992259566,39.408007732178376,42.67470923246129,87.52149431556604,102.09946758267736,87.0034154500421,65.61013712660083,74.37609702663573,91.07607427575887,150.02341994085162,39.9592174676864,55.04544522406428,71.79213797856997,66.39512433492432,61.10922995575724,113.80344349640393,54.49958780194884,53.68014234783119
77.1,80.37324056565937,65.99725465917234,39.85766558361736,36.774144131761005,40.453420375884654,90.75805708961079,105.67876756293172,92.07128677654828,73.33178949629357,82.67390509072926,85.23674382188581,144.35799867335166,38.1903888044868,52.46266008803938,67.25932977731793,67.05189832808132,58.09163895470108,90.43670863573318,56.65097753499197,55.41045670026863
77.4,76.88402776626803,62.91537780166728,37.81620875920984,34.617874369664094,37.3174357569876,89.03306926786438,103.99633565396765,92.03885095019037,78.2365828212096,88.23949563395134,79.77916378562075,140.3479935839101,36.94485314675602,50.873392057580325,64.18290366752818,63.34069423887375,52.65437601849019,73.4938601227655,55.722968610167406,54.37317487374307
77.8,72.8783321426258,59.878032135606155,35.68926084696699,32.80995876617391,34.48240297482404,84.5705456768577,99.20852283974035,88.08387968048551,78.92293108386721,90.02297349278078,75.42981710858051,137.75449453685752,35.965133938661204,49.7942077550653,62.42096855560997,56.33607924685317,46.4990808683047,61.87393593953784,51.57296978540131,50.415231423756794
78.1,69.16914106593046,56.70156585035985,33.4213345043726,31.195542037065614,32.290933356191765,79.32123092940951,93.38067510479227,82.16289983420594,75.94256438370543,88.52820536288378,72.18216256355015,135.36474554195507,35.01934943472478,48.92951019688305,61.128392582943604,48.94388604758886,41.048502565512976,53.13240582649183,46.033507101424675,45.26545367508479
78.5,65.86582181175649,53.318048415923755,31.18199916982748,29.505961233518672,30.651552268452612,74.63343172639404,87.91414396068859,76.05865141839678,70.81130468713576,84.71250794972481,69.797541948468,132.66354345643484,33.916160328146326,48.02474398576063,59.9526975140757,42.67369293530553,36.743313668928046,46.144271300432365,40.43927533244842,40.06404186998068
78.8,62.75369022754058,49.85675470638309,29.141041988409597,27.65921773748177,29.26670384506525,71.22813384732422,83.70290459663119,71.03452283925769,65.2258694677176,79.79973558779386,67.86629949514246,129.58731488952662,32.465983230775905,46.77986513682618,58.60783053487046,37.972268121050355,33.512104104302566,40.30404598942117,35.65457810760493,35.53720523658208
79.2,59.39195678921325,46.493172801705924,27.32483145373041,25.7710161511988,27.8293934943297,69.20521264175684,81.08354230028317,67.63361068649712,60.51743174933222,75.00120090135793,66.00224494280825,126.16636978062016,30.711956264749894,45.01454137392634,56.86423874892886,34.595188335255266,30.953291524046573,35.25212725109945,31.93904799269985,31.928966318693927
79.6,55.156736900374185,43.17565785726111,25.547007196166593,23.965999580742245,26.190755644567,68.17346592776327,79.77023451906138,65.69419557913113,57.3301510653627,71.23256939422335,63.93975829251124,122.36244130982814,28.834948998127608,42.80100762788601,54.587498183637756,32.0037284627386,28.58966352639525,30.805493661583416,29.03064270790073,29.079575306897677
79.9,50.79790893139629,39.813912665708145,23.601038697094683,22.09191358304218,24.246757715247785,67.52385210859278,79.04073663919203,64.66589079354102,55.57018345605861,69.12359526675317,61.58041332141376,118.12694453943848,26.98627011979996,40.47972050583463,51.80496880346029,29.67912843216332,26.125522626293375,26.949940486979013,26.439455378452244,26.61516556810574
80.3,46.77250151348082,36.65154621886985,21.61574223218381,20.292750934430465,22.168472018013894,66.72181767861727,78.06537794416131,63.73641776317666,54.584199774134845,68.03655570826885,59.03599693611336,113.70538618474552,25.301726248942003,38.47295550072191,48.77994702807679,27.246343581980657,23.6364048702698,23.751065249576484,23.94587671551977,24.213281570691997
80.7,43.38258552538553,33.5640154771415,19.7896022236958,18.64338274798017,20.167745304589122,65.62516055353248,76.78137377876907,62.55308565187225,53.947641618093435,67.24991807845316,56.285772746325854,109.4509089874608,23.72610638964877,36.68713725536311,46.20420756748946,24.601283925369252,21.303040581800786,21.301715926052925,21.48474717188771,21.90070090526498
81.0,40.05550158485257,30.62902833920216,18.125530558589023,17.080899544436495,18.411008872077648,64.2878663906575,75.1954560398997,61.160913293448324,53.34557402151455,66.53503134984952,53.84736608975407,105.51011861759308,22.147272736606737,34.78127925479314,43.897983043568956,21.92518230763122,19.164801803168125,19.418076259475537,19.205114010247303,19.677421774500907
81.4,36.62376824150573,27.82756804217876,16.534547349507385,15.721822117531588,16.925977513529627,62.80532295717413,73.42563789652141,59.72134223250165,52.57886163620838,65.51422511181453,51.6841360773859,101.3491183312356,20.470171124714145,32.834584428807645,41.6902948269481,19.393680549943603,17.195531346743138,18.184931421451275,17.169105798278608,17.652369041638675
81.7,33.30844608453702,25.189462407862052,15.004297328713179,14.434412403840469,15.576619685892668,61.259327215040884,71.63066169947204,58.375926503790815,51.55469129477309,63.97163601586676,49.49332956166045,96.88614820324663,18.603047594092008,30.900059080863706,39.58422484025005,17.158646470222706,15.404465677856926,17.51060832343035,15.442459381470144,15.893601607159793
82.1,30.179727315588714,23.03147822762671,13.732323391241064,12.421025884406092,14.126133883651185,59.707684990429875,69.895598690911,57.1697754687596,50.250133916124646,62.56238041638576,46.91887782467384,92.53204248412995,16.501777915251093,28.95440736396215,37.451207507859046,15.268606383005498,13.93992363861133,17.222626731450298,14.019836868839006,14.422869234061165
82.5,27.442413654208213,21.266976332405,12.60226731866424,11.320569977095316,12.712005478223492,58.1935591413695,68.19053003555516,56.04082689163248,48.76201654601375,64.30051087863069,43.84171060738851,88.37003778109337,14.16341620986722,26.836446800822312,35.12363449605955,13.681366919762453,12.856261001478224,17.11179778991691,12.819867054797028,13.193111677760134
82.8,24.92220738014911,19.119048696376623,11.36901713574658,12.854878809367266,11.392534296376144,56.62857379456733,66.5442638723531,54.84828659964521,47.31230982436664,66.4383461747653,40.49998143458237,83.64865566276293,11.64016847168154,24.34027924211024,32.53378813449561,12.341613324927918,11.936283421016448,16.967220953838016,11.724609688720735,12.094761951500995
83.2,22.40009323072239,16.602121523065797,9.854434121515023,15.083907657443945,10.270648287041157,54.97869524982497,64.67935205122976,53.460136334605636,45.81990457374903,67.69781981969228,37.19159819029056,77.76138328705393,9.144996792054645,21.629451656494208,29.547119409917673,11.296271382949858,10.961310352046429,16.644630328931168,10.638141003794864,11.036715558144632
83.6,19.769695229892765,13.962044931205178,8.232902479410965,15.516831821950994,9.280237815687656,53.238300733516034,62.51516755614586,51.85394437394603,44.27564753577752,67.24809511466901,33.857356192842886,71.00793562567533,7.031115167460213,18.91493082201192,26.147826221786932,10.553858848670524,10.009852958663684,15.986759821387686,9.670273024249607,10.065399000573931
84.0,16.94076949104871,11.45203524674272,6.689122758836897,12.973573347614892,8.27443020671213,51.31710665345452,60.09190536358211,49.988441471462956,42.65488421103233,65.10993928395308,30.30628095939609,64.82280747170007,5.372423119219777,16.51850581770838,22.712200375472737,9.965381197166733,9.04051507681483,14.960647213011372,8.905640421271473,9.243774664027274
84.3,13.991629470211748,9.223803197376744,5.305968122465948,8.411126033550321,7.149562940437277,49.08458435652004,57.45697825119958,47.87016721426055,40.973828410907394,61.98553278198242,26.96945301600615,59.84882047378944,3.999808654916152,14.555758848718705,19.54598558570685,9.298035963322256,8.067302286960826,13.558056518667245,8.176696014247105,8.546088567443297
84.7,11.271136161613901,7.2753639534281,4.061742351726609,4.673509711285685,5.939742713061696,46.46210846608231,54.55201370972516,45.61131027109398,39.33795143162618,58.69802455937271,23.77336137079089,55.59194386797346,2.8237452448639524,12.884198318083895,17.496810303296662,8.441432807697126,7.016105410104291,11.843940411492634,7.405815732621511,7.889790634072064
85.1,8.819845343352734,5.437738170061323,3.0724914484763226,3.3275353505979157,4.646933092657736,43.439519865739676,51.17974491494707,43.01084453932918,37.664556225751475,54.7584093723474,21.015441055439673,51.97876308027225,1.8621961406407372,11.476084685079966,15.334611710643141,7.351401417018911,5.8448765924570445,9.979750865785393,6.523151646912565,7.191161934275369
85.5,6.860970324691209,4.045801657648405,2.39781932072795,2.466920881927967,3.273367576917502,40.18035574184641,47.48230685966565,39.95845494266156,35.535784425246604,50.480404617102565,18.976659399995263,49.12750403897847,1.1375244821939954,10.384933721480703,12.827106849097733,6.066486238769298,4.625880075157964,8.160513702858378,5.52367872648993,6.381844910949529
85.8,5.187152789423914,3.064626785664264,1.935829915078269,1.8381876895661848,2.021136955510132,36.89320625280453,43.3961876615557,36.496030663711146,33.06359040956057,46.777912672146975,17.416593022415054,46.798633624407614,0.6046161902121644,9.584466420599757,12.97665553910038,4.700124232348339,3.5390411662432157,6.533653538510081,4.497869407663701,5.4295182853841935
86.2,3.7443888830542114,2.3434293324355933,1.535851268100496,1.42488747787588,1.0625983400255552,33.65301160544371,39.33479285051997,32.9670571055205,30.464967021305775,43.16129830812012,16.09643751443388,44.991056683941096,0.27242264045273457,8.958774813964538,16.884859754044115,3.3115018193064008,2.7254169320781054,5.167555630773712,3.4704300556338703,4.4059583413751975
86.6,2.554451930827182,1.6669918499775331,1.1332235829898771,1.1542764498633176,0.4560821291016473,30.53347966330681,35.56214842226294,29.78130243259233,27.80822425470103,39.49493480458644,14.72609727461326,43.538167558413505,0.11674343921064365,8.178810756670734,19.02951403801464,2.1525632965091868,2.1062831751708613,4.237746023430203,2.63864061124608,3.419940243669753
87.0,1.6041657346085938,0.8944851191815376,0.7098760587858927,0.8524637188995592,0.11403503021269705,27.673740403571372,32.27035510367533,27.2097126873774,25.155788141158894,35.94837184615353,13.435578601482034,42.20271700369793,0.09545893087145776,7.472557148310616,16.740251333677897,1.3493578622425375,1.5993040364783813,3.6439175459934168,1.968205818649784,2.6332182060209317
87.3,0.7776547898075109,0.07421675058632138,0.23726584527033184,0.3376054799252292,-0.15280426227798888,25.27576990877573,29.663596049833046,25.24796633765297,22.73933754215145,32.65480581073977,12.490403546539614,41.03207971291339,0.14045771890834116,6.970300359329787,12.105016319455164,0.7564659846922059,1.1973595899796703,3.3340290482803288,1.4306964918870255,2.06776196493799
87.7,0.06366188014385032,-0.5381484108842752,-0.2328928529196576,-0.05567999619131941,-0.3763345480886964,23.385331731843692,27.304630915932197,23.68348629405921,20.912253677242184,29.934250158662337,11.883535575144872,40.062729022391174,0.16712433666176238,6.636870183536478,8.999719966921136,0.27724101424839503,0.8682126816452118,3.1652713164270048,1.0255340496223724,1.564597500519442
88.1,-0.6536331149602986,-0.927966909768828,-0.5931371132828578,-0.23192073605280605,-0.5722529765575662,21.832978984877535,25.26163142363077,22.542538426911324,19.43734852415011,27.82081952925864,11.386619766480289,39.344419473067106,0.18584201393302135,6.443648810578898,8.449158870072043,-0.06758080925269544,0.5417062054105851,3.0127057125195744,0.6953093232381433,1.0431660073394289
88.5,-1.359747550107457,-1.3090850259476925,-0.8505959888300384,-0.602828944705663,-0.6814963586285057,20.551893955191016,23.701090514756746,21.467185231792744,17.947507286052087,25.87476740549032,10.894583545775852,38.9302072305593,0.3138517398467833,6.372173323730371,8.873059099732039,-0.23706976359991214,0.17030932744119226,2.8329983891228903,0.3899683519056476,0.7598058195252565
88.9,-1.9235564065452635,-1.6557048168827535,-0.9205324094698416,-0.985872554935601,-1.1280181695593583,19.339825423164452,22.613778179916142,20.13645765450949,16.330375511651628,23.91118990412756,10.568700301166173,38.83630845318947,0.6906014683187016,6.367285476122328,8.688293076605863,-0.28704730240479515,-0.2040386917396144,2.6734993184382034,0.10815730784495133,1.1299465289627562
89.2,-2.2883649449390697,-1.795835118140903,-0.8219015662481824,-1.1988074293721531,-1.5210516436953012,18.142711078316914,21.5077034439477,18.530558475152187,14.733167316810961,22.037105881237782,10.283218237550862,38.97579569719864,1.299719312463071,6.357782498562231,8.738317956462206,-0.36074180124381694,-0.4438384276879195,2.616915375820127,-0.2559813050164609,1.6786045355616033
89.6,-2.4356024731024246,-1.5996858060259718,-0.586905239172347,-1.1592924009314327,-1.3463697822708751,17.052284038804792,20.019589423017933,16.92285697351829,13.388088927083912,20.46262411177161,10.229302520712592,39.35074603223611,1.919221034822398,6.654468637836543,8.968340974734211,-0.4889444960204025,-0.22922000689176755,2.7492545929452925,-0.4028844963932601,1.7879053121915198
