group,variable,value
Mucositis,12,-6.758937519
Mucositis,12,-1.163185493
Mucositis,12,-7.779011286
Mucositis,12,-2.280979104
Mucositis,12,-4.094457637
Mucositis,12,-2.852646797
Mucositis,12,-18.31952849
Mucositis,12,-7.557445927
Periimplantitis,12,-10.99560488
Periimplantitis,12,-10.97788012
Periimplantitis,12,-0.666687117
Periimplantitis,12,-2.391707557
Periimplantitis,12,-9.068742221
Periimplantitis,12,-3.938988046
Periimplantitis,12,-4.340131889
Periimplantitis,12,-10.21797211
Periimplantitis,12,-3.268996457
Periimplantitis,12,0.796690629
Periimplantitis,12,10.08303778
Periimplantitis,12,-14.62939942
Periimplantitis,12,-18.40997129
Periimplantitis,12,-7.672969723
Healthy,12,-6.121030083
Healthy,12,-1.685868027
Healthy,12,-11.54196522
Healthy,12,-7.237388992
Healthy,12,-8.592201195
Healthy,12,-28.18299123
Healthy,12,-14.58773256
Healthy,12,-1.529298282
Healthy,12,-12.89223676
Healthy,12,-5.335553796
Gisngivitis,12,-6.513506498
Gisngivitis,12,-2.681625137
Gisngivitis,12,-11.70724703
Gisngivitis,12,0.318020496
Gisngivitis,12,-1.440620229
Gisngivitis,12,-8.582493677
Gisngivitis,12,-30.08689281
Gisngivitis,12,-3.479589659
Gisngivitis,12,0.071806292
Gisngivitis,12,27.53216463
Mucositis,12,-13.03074825
Mucositis,12,-30.3908154
Mucositis,12,-13.13038831
Mucositis,12,-1.78101005
Mucositis,12,-5.048871851
Mucositis,12,-5.699958419
Mucositis,12,2.340631143
Mucositis,12,-5.493441152
Mucositis,12,-0.623711413
Mucositis,12,-10.46063373
Mucositis,12,-1.884046811
Mucositis,12,-3.342424142
Mucositis,12,-2.354555844
Mucositis,12,-17.80256478
Mucositis,12,-7.063524444
Periimplantitis,12,-9.856785158
Periimplantitis,12,-10.63084651
Periimplantitis,12,-0.654590915
Periimplantitis,12,-2.180854319
Periimplantitis,12,-4.152604508
Periimplantitis,12,-3.072590097
Periimplantitis,12,-4.306853694
Periimplantitis,12,-9.05612524
Periimplantitis,12,-0.77538407
Periimplantitis,12,1.925676264
Periimplantitis,12,11.9841026
Periimplantitis,12,-12.64427527
Periimplantitis,12,-17.82651817
Periimplantitis,12,-6.37210222
Healthy,12,-5.779404933
Healthy,12,-1.215243653
Healthy,12,-10.19579355
Healthy,12,-6.744094419
Healthy,12,-8.486251239
Healthy,12,-27.65648224
Healthy,12,-13.66856744
Healthy,12,-0.996267046
Healthy,12,-11.35984648
Healthy,12,-4.676578313
Gisngivitis,12,-5.71835453
Gisngivitis,12,-1.846352964
Gisngivitis,12,-10.99890057
Gisngivitis,12,0.976367074
Gisngivitis,12,0.043146835
Gisngivitis,12,-6.343326855
Gisngivitis,12,-24.27742977
Gisngivitis,12,-2.60965471
Gisngivitis,12,2.861059304
Gisngivitis,12,30.69197533
Mucositis,12,-11.50217986
Mucositis,12,-50.08359128
Mucositis,12,-12.23204378
Mucositis,12,-1.825586944
Mucositis,12,-4.052689373
Mucositis,12,-5.112254131
Mucositis,12,2.150178296
Mucositis,12,-4.119644679
Mucositis,12,-0.145203836
Mucositis,12,-12.30463145
Mucositis,12,-1.569808985
Mucositis,12,-1.54685558
Mucositis,12,-2.068712926
Mucositis,12,-17.17708685
Mucositis,12,-6.668315428
Periimplantitis,12,-8.475122216
Periimplantitis,12,-10.01790868
Periimplantitis,12,-0.534852236
Periimplantitis,12,-1.754383101
Periimplantitis,12,2.910470957
Periimplantitis,12,-2.392548202
Periimplantitis,12,-3.457073336
Periimplantitis,12,-7.667986815
Periimplantitis,12,0.868485747
Periimplantitis,12,3.558597165
Periimplantitis,12,15.98319414
Periimplantitis,12,-10.57212336
Periimplantitis,12,-17.37063636
Periimplantitis,12,-4.681263894
Healthy,12,-5.470123034
Healthy,12,-0.614246339
Healthy,12,-8.341629786
Healthy,12,-6.033028344
Healthy,12,-8.235350749
Healthy,12,-26.95994238
Healthy,12,-12.96225442
Healthy,12,-0.504756211
Healthy,12,-10.31101213
Healthy,12,-4.076003241
Gisngivitis,12,-5.251014296
Gisngivitis,12,-1.244116165
Gisngivitis,12,-10.16688491
Gisngivitis,12,0.970227587
Gisngivitis,12,1.26466244
Gisngivitis,12,-3.762728697
Gisngivitis,12,-20.40781291
Gisngivitis,12,-2.465152563
Gisngivitis,12,4.313550288
Gisngivitis,12,33.24428868
Mucositis,12,-9.910703086
Mucositis,12,-64.26825755
Mucositis,12,-11.51162459
Mucositis,12,-1.820866104
Mucositis,12,-3.118597525
Mucositis,12,-4.791241101
Mucositis,12,5.132535046
Mucositis,12,-2.931871413
Mucositis,12,0.365110844
Mucositis,12,-13.30566743
Mucositis,12,-1.438421891
Mucositis,12,1.458551154
Mucositis,12,-1.87293871
Mucositis,12,-16.72846274
Mucositis,12,-6.081478952
Periimplantitis,12,-6.592685807
Periimplantitis,12,-9.448943241
Periimplantitis,12,-0.621585189
Periimplantitis,12,-1.166425543
Periimplantitis,12,9.818081029
Periimplantitis,12,-2.186026179
Periimplantitis,12,-2.663157429
Periimplantitis,12,-6.147994599
Periimplantitis,12,1.093824593
Periimplantitis,12,6.075201372
Periimplantitis,12,21.49237721
Periimplantitis,12,-8.797410649
Periimplantitis,12,-17.09319226
Periimplantitis,12,-2.385333896
Healthy,13,-5.217688131
Healthy,13,-0.103246062
Healthy,13,-6.236896985
Healthy,13,-5.323541322
Healthy,13,-7.768580235
Healthy,13,-25.66595813
Healthy,13,-12.43042992
Healthy,13,-0.337372303
Healthy,13,-9.641032404
Healthy,13,-3.454713721
Gisngivitis,13,-5.131879048
Gisngivitis,13,-0.870006844
Gisngivitis,13,-9.17632987
Gisngivitis,13,0.437679317
Gisngivitis,13,1.682012173
Gisngivitis,13,-1.617865904
Gisngivitis,13,-22.03985226
Gisngivitis,13,-2.955239892
Gisngivitis,13,3.796447651
Gisngivitis,13,35.55828223
Mucositis,13,-8.720035737
Mucositis,13,-50.71119545
Mucositis,13,-11.12793776
Mucositis,13,-1.525585207
Mucositis,13,-2.161759718
Mucositis,13,-4.681799881
Mucositis,13,9.70002014
Mucositis,13,-1.761294672
Mucositis,13,1.211273618
Mucositis,13,-13.36993546
Mucositis,13,-1.419220788
Mucositis,13,4.347648529
Mucositis,13,-1.568700775
Mucositis,13,-16.46927722
Mucositis,13,-5.247128752
Periimplantitis,13,-4.09508481
Periimplantitis,13,-8.727522845
Periimplantitis,13,-0.942653519
Periimplantitis,13,-0.322454226
Periimplantitis,13,11.33372971
Periimplantitis,13,-2.46734396
Periimplantitis,13,-0.943204419
Periimplantitis,13,-4.631149596
Periimplantitis,13,0.422412616
Periimplantitis,13,8.555916766
Periimplantitis,13,26.12856363
Periimplantitis,13,-7.410526261
Periimplantitis,13,-17.0121608
Periimplantitis,13,0.38576905
Healthy,13,-4.815211607
Healthy,13,0.199605519
Healthy,13,-4.800826493
Healthy,13,-4.759459579
Healthy,13,-7.222697573
Healthy,13,-24.07348895
Healthy,13,-11.91239089
Healthy,13,-0.340280808
Healthy,13,-9.308306025
Healthy,13,-2.868453261
Gisngivitis,13,-5.506345016
Gisngivitis,13,-0.78759045
Gisngivitis,13,-8.068761663
Gisngivitis,13,0.211477586
Gisngivitis,13,1.599268121
Gisngivitis,13,-0.764555801
Gisngivitis,13,-26.09825386
Gisngivitis,13,-3.33445688
Gisngivitis,13,1.946753738
Gisngivitis,13,39.03103034
Mucositis,13,-8.632891819
Mucositis,13,-18.08497283
Mucositis,13,-11.04947182
Mucositis,13,-1.272039393
Mucositis,13,-1.434108651
Mucositis,13,-4.541570235
Mucositis,13,11.543998
Mucositis,13,-0.522531376
Mucositis,13,3.094531057
Mucositis,13,-12.98076646
Mucositis,13,-1.57976875
Mucositis,13,5.390187522
Mucositis,13,-1.252438268
Mucositis,13,-16.48057305
Mucositis,13,-4.033974988
Periimplantitis,13,-2.075845491
Periimplantitis,13,-7.902218126
Periimplantitis,13,-0.910593837
Periimplantitis,13,0.805781735
Periimplantitis,13,7.54291499
Periimplantitis,13,-2.882042599
Periimplantitis,13,1.459294126
Periimplantitis,13,-3.321642736
Periimplantitis,13,-0.225326309
Periimplantitis,13,10.04090658
Periimplantitis,13,27.84964307
Periimplantitis,13,-6.947328855
Periimplantitis,13,-17.30958968
Periimplantitis,13,3.533862656
Healthy,13,-4.305796749
Healthy,13,0.260650496
Healthy,13,-4.776687964
Healthy,13,-4.308277599
Healthy,13,-6.739172666
Healthy,13,-22.63022516
Healthy,13,-11.68266472
Healthy,13,-0.310605808
Healthy,13,-8.985765606
Healthy,13,-2.293071616
Gisngivitis,13,-6.12163479
Gisngivitis,13,-0.869427341
Gisngivitis,13,-7.040469181
Gisngivitis,13,1.174191783
Gisngivitis,13,1.88167848
Gisngivitis,13,-1.180115402
Gisngivitis,13,-28.002134
Gisngivitis,13,-3.133331103
Gisngivitis,13,0.172472202
Gisngivitis,13,44.61815561
Mucositis,13,-9.356432612
Mucositis,13,7.580222587
Mucositis,13,-10.97342696
Mucositis,13,-1.108160565
Mucositis,13,-1.008389645
Mucositis,13,-3.695450594
Mucositis,13,9.780959962
Mucositis,13,0.406427497
Mucositis,13,6.022460962
Mucositis,13,-12.17822801
Mucositis,13,-1.776597516
Mucositis,13,4.098891228
Mucositis,13,-1.126622492
Mucositis,13,-16.82792567
Mucositis,13,-2.819284219
Periimplantitis,13,-1.424606322
Periimplantitis,13,-7.238167791
Periimplantitis,13,-0.978476826
Periimplantitis,13,1.807081237
Periimplantitis,13,0.39011006
Periimplantitis,13,-2.872163771
Periimplantitis,13,3.848761232
Periimplantitis,13,-2.591463567
Periimplantitis,13,0.056755336
Periimplantitis,13,10.60654023
Periimplantitis,13,27.04090692
Periimplantitis,13,-7.695139596
Periimplantitis,13,-17.68231442
Periimplantitis,13,6.690807425
Healthy,13,-3.550437541
Healthy,13,0.09243082
Healthy,13,-6.113822628
Healthy,13,-3.785039234
Healthy,13,-6.378499971
Healthy,13,-21.41150702
Healthy,13,-11.55246655
Healthy,13,-0.11992059
Healthy,13,-8.601384686
Healthy,13,-1.821089865
Gisngivitis,13,-6.48723648
Gisngivitis,13,-0.695155548
Gisngivitis,13,-6.4185982
Gisngivitis,13,3.588220431
Gisngivitis,13,3.19186897
Gisngivitis,13,-1.366659501
Gisngivitis,13,-25.93169264
Gisngivitis,13,-2.511658803
Gisngivitis,13,0.157426701
Gisngivitis,13,51.74854191
Mucositis,13,-10.22762708
Mucositis,13,12.5377083
Mucositis,13,-10.26378491
Mucositis,13,-0.867796466
Mucositis,13,-0.671344441
Mucositis,13,-1.766806382
Mucositis,13,6.963929337
Mucositis,13,0.379866009
Mucositis,13,8.800830479
Mucositis,13,-10.89939465
Mucositis,13,-1.960787798
Mucositis,13,1.754636986
Mucositis,13,-1.035753206
Mucositis,13,-17.26748249
Mucositis,13,-1.708624193
Periimplantitis,13,-1.850526514
Periimplantitis,13,-6.866740765
Periimplantitis,13,-0.795438206
Periimplantitis,13,2.1918994
Periimplantitis,13,-5.883698196
Periimplantitis,13,-1.98610374
Periimplantitis,13,5.322691944
Periimplantitis,13,-2.458718288
Periimplantitis,13,1.508986337
Periimplantitis,13,10.18168057
Periimplantitis,13,26.69888152
Periimplantitis,13,-9.246306362
Periimplantitis,13,-17.65017391
Periimplantitis,13,9.696479874
Healthy,13,-2.707708609
Healthy,13,-0.105490078
Healthy,13,-7.870701312
Healthy,13,-2.63528977
Healthy,13,-6.081817774
Healthy,13,-20.67373166
Healthy,13,-11.16554271
Healthy,13,0.617076346
Healthy,13,-8.290625427
Healthy,13,-1.588891025
Gisngivitis,13,-6.092604415
Gisngivitis,13,0.03826141
Gisngivitis,13,-6.345853765
Gisngivitis,13,7.323113867
Gisngivitis,13,5.959293327
Gisngivitis,13,0.439281275
Gisngivitis,13,-18.77318586
Gisngivitis,13,-1.482641211
Gisngivitis,13,3.651882257
Gisngivitis,13,59.57961019
Mucositis,13,-10.41178951
Mucositis,13,8.277818982
Mucositis,13,-8.466999477
Mucositis,13,-0.399045103
Mucositis,13,-0.353986089
Mucositis,13,0.977130045
Mucositis,13,7.044824978
Mucositis,13,-0.548287388
Mucositis,13,10.28544723
Mucositis,13,-9.212442317
Mucositis,13,-1.820009012
Mucositis,13,0.238567546
Mucositis,13,-0.618631182
Mucositis,13,-17.5635128
Mucositis,13,-0.586522147
Periimplantitis,13,-1.934653828
Periimplantitis,13,-6.584900164
Periimplantitis,13,-0.207174762
Periimplantitis,13,1.709043298
Periimplantitis,13,-9.857684371
Periimplantitis,13,0.025189782
Periimplantitis,13,6.993690229
Periimplantitis,13,-2.263417186
Periimplantitis,13,3.880981828
Periimplantitis,13,9.123734706
Periimplantitis,13,29.93097303
Periimplantitis,13,-10.39180363
Periimplantitis,13,-17.06545214
Periimplantitis,13,12.4508468
Healthy,13,-2.32846108
Healthy,13,-0.185261801
Healthy,13,-8.753855514
Healthy,13,-0.168401495
Healthy,13,-5.611017911
Healthy,13,-20.50761346
Healthy,13,-10.188482
Healthy,13,2.234095243
Healthy,13,-7.839207614
Healthy,13,-1.591748543
Gisngivitis,13,-4.542422932
Gisngivitis,13,1.428522071
Gisngivitis,13,-6.6460432
Gisngivitis,13,11.75523725
Gisngivitis,13,10.2008727
Gisngivitis,13,4.952699458
Gisngivitis,13,-5.342280114
Gisngivitis,13,0.466145838
Gisngivitis,13,11.77567608
Gisngivitis,13,66.93034586
Mucositis,13,-9.588625062
Mucositis,13,8.422654939
Mucositis,13,-5.627632543
Mucositis,13,0.695308166
Mucositis,13,-0.004954102
Mucositis,13,3.563098643
Mucositis,13,8.183814022
Mucositis,13,-1.414059499
Mucositis,13,10.22574092
Mucositis,13,-7.376077106
Mucositis,13,-1.278867354
Mucositis,13,0.647552699
Mucositis,13,0.408127767
Mucositis,13,-17.15020835
Mucositis,13,0.521512441
Periimplantitis,13,-0.451371042
Periimplantitis,13,-6.258658138
Periimplantitis,13,0.394670329
Periimplantitis,13,1.006569354
Periimplantitis,13,-11.44311359
Periimplantitis,13,2.90191094
Periimplantitis,13,9.826494146
Periimplantitis,13,-1.2928414
Periimplantitis,13,6.416772371
Periimplantitis,13,8.671042288
Periimplantitis,13,37.31876567
Periimplantitis,13,-9.260906449
Periimplantitis,13,-16.03318348
Periimplantitis,13,15.04837438
Healthy,13,-2.198664737
Healthy,13,0.002466491
Healthy,13,-7.68818519
Healthy,13,4.269681776
Healthy,13,-4.802698495
Healthy,13,-20.70859418
Healthy,13,-8.424079722
Healthy,13,4.612188216
Healthy,13,-7.118325503
Healthy,13,-1.580463019
Gisngivitis,13,-1.977338621
Gisngivitis,13,3.59226703
Gisngivitis,13,-6.889390899
Gisngivitis,13,15.34023028
Gisngivitis,13,14.87768475
Gisngivitis,13,11.95715222
Gisngivitis,13,14.02013748
Gisngivitis,13,3.306179576
Gisngivitis,13,22.87588631
Gisngivitis,13,71.83474484
Mucositis,13,-8.350926534
Mucositis,13,10.70617985
Mucositis,13,-1.985380463
Mucositis,13,2.60010318
Mucositis,13,0.726313451
Mucositis,13,5.100531753
Mucositis,13,8.93752014
Mucositis,13,-1.673524609
Mucositis,13,9.708332456
Mucositis,13,-5.386359491
Mucositis,13,0.151375428
Mucositis,13,2.899708288
Mucositis,13,1.949972932
Mucositis,13,-16.10731502
Mucositis,13,1.447523607
Periimplantitis,13,2.57318332
Periimplantitis,13,-5.886899179
Periimplantitis,13,0.508574577
Periimplantitis,13,1.603718562
Periimplantitis,13,-10.54707619
Periimplantitis,13,5.880730333
Periimplantitis,13,14.40383021
Periimplantitis,13,0.514641715
Periimplantitis,13,8.076403773
Periimplantitis,13,10.28118652
Periimplantitis,13,46.54749072
Periimplantitis,13,-5.373167858
Periimplantitis,13,-14.63484117
Periimplantitis,13,17.77558297
Healthy,14,-1.560981974
Healthy,14,0.778542223
Healthy,14,-4.423314723
Healthy,14,10.81475042
Healthy,14,-3.089156309
Healthy,14,-20.86380928
Healthy,14,-6.037012262
Healthy,14,7.257464148
Healthy,14,-5.920720947
Healthy,14,-1.355897334
Gisngivitis,14,0.888562078
Gisngivitis,14,6.354644056
Gisngivitis,14,-6.757283344
Gisngivitis,14,16.04097588
Gisngivitis,14,17.8234301
Gisngivitis,14,19.96006083
Gisngivitis,14,35.73048544
Gisngivitis,14,5.270643599
Gisngivitis,14,32.01254527
Gisngivitis,14,71.7986073
Mucositis,14,-7.402981478
Mucositis,14,12.48717139
Mucositis,14,1.352046345
Mucositis,14,5.050649869
Mucositis,14,2.051793743
Mucositis,14,5.223860419
Mucositis,14,10.54093394
Mucositis,14,-1.05678014
Mucositis,14,10.41726376
Mucositis,14,-3.31672097
Mucositis,14,2.046206762
Mucositis,14,5.854977977
Mucositis,14,3.539299853
Mucositis,14,-14.36098372
Mucositis,14,1.85336393
Periimplantitis,14,6.259160955
Periimplantitis,14,-5.03636932
Periimplantitis,14,0.311675003
Periimplantitis,14,4.625333976
Periimplantitis,14,-9.70555088
Periimplantitis,14,7.808962387
Periimplantitis,14,21.98905884
Periimplantitis,14,2.79567195
Periimplantitis,14,8.222114267
Periimplantitis,14,13.97472927
Periimplantitis,14,53.84139571
Periimplantitis,14,-0.200717265
Periimplantitis,14,-13.14318505
Periimplantitis,14,20.82747991
Healthy,14,-0.011299589
Healthy,14,2.25510488
Healthy,14,0.040410275
Healthy,14,17.96597548
Healthy,14,-0.049110885
Healthy,14,-20.29041404
Healthy,14,-3.490870069
Healthy,14,9.380189095
Healthy,14,-4.007214043
Healthy,14,-0.892793521
Gisngivitis,14,2.941726715
Gisngivitis,14,8.66200469
Gisngivitis,14,-6.106059359
Gisngivitis,14,13.89380183
Gisngivitis,14,17.38626408
Gisngivitis,14,26.18874214
Gisngivitis,14,42.86056973
Gisngivitis,14,5.153433532
Gisngivitis,14,33.55450723
Gisngivitis,14,66.2777733
Mucositis,14,-7.15576506
Mucositis,14,12.9257399
Mucositis,14,2.908758663
Mucositis,14,7.381577498
Mucositis,14,3.666443568
Mucositis,14,4.214012333
Mucositis,14,12.95730686
Mucositis,14,0.133927323
Mucositis,14,13.79883946
Mucositis,14,-1.168195643
Mucositis,14,3.46096334
Mucositis,14,8.109104343
Mucositis,14,4.572074293
Mucositis,14,-11.5518674
Mucositis,14,1.531344722
Periimplantitis,14,9.533933749
Periimplantitis,14,-3.593122151
Periimplantitis,14,0.160335685
Periimplantitis,14,9.812799996
Periimplantitis,14,-8.894242711
Periimplantitis,14,7.874662325
Periimplantitis,14,34.08225763
Periimplantitis,14,4.453392716
Periimplantitis,14,7.077045122
Periimplantitis,14,17.44672856
Periimplantitis,14,56.44859669
Periimplantitis,14,3.986466557
Periimplantitis,14,-12.2963849
Periimplantitis,14,24.41697153
Healthy,14,2.3254164
Healthy,14,3.910295597
Healthy,14,3.825374456
Healthy,14,22.86186063
Healthy,14,3.618148069
Healthy,14,-18.72778378
Healthy,14,-1.085642529
Healthy,14,9.993995671
Healthy,14,-1.824933953
Healthy,14,-0.347124948
Gisngivitis,14,3.422310736
Gisngivitis,14,9.661460234
Gisngivitis,14,-5.047533511
Gisngivitis,14,10.83968253
Gisngivitis,14,14.03493598
Gisngivitis,14,27.04809935
Gisngivitis,14,40.76721354
Gisngivitis,14,3.136701612
Gisngivitis,14,25.94994529
Gisngivitis,14,57.63591356
Mucositis,14,-7.703316699
Mucositis,14,10.44063283
Mucositis,14,2.026548555
Mucositis,14,8.597660907
Mucositis,14,5.304986888
Mucositis,14,2.783976281
Mucositis,14,15.9821796
Mucositis,14,1.445346198
Mucositis,14,20.5440052
Mucositis,14,1.048714086
Mucositis,14,3.816027283
Mucositis,14,8.702512575
Mucositis,14,4.50293294
Mucositis,14,-7.963836454
Mucositis,14,0.845182648
Periimplantitis,14,11.00505036
Periimplantitis,14,-1.961950492
Periimplantitis,14,0.162851589
Periimplantitis,14,15.02735956
Periimplantitis,14,-8.303929537
Periimplantitis,14,6.218121735
Periimplantitis,14,49.10019296
Periimplantitis,14,5.17058835
Periimplantitis,14,5.590138043
Periimplantitis,14,18.91862433
Periimplantitis,14,54.30121814
Periimplantitis,14,5.482463453
Periimplantitis,14,-12.59124833
Periimplantitis,14,28.17574401
Healthy,14,4.905262399
Healthy,14,4.903503829
Healthy,14,5.663815966
Healthy,14,23.33551013
Healthy,14,6.333257785
Healthy,14,-16.91072965
Healthy,14,0.817005732
Healthy,14,8.722528434
Healthy,14,-0.110484335
Healthy,14,0.280006997
Gisngivitis,14,2.571337621
Gisngivitis,14,9.153508282
Gisngivitis,14,-3.937341646
Gisngivitis,14,9.212960366
Gisngivitis,14,9.903151491
Gisngivitis,14,21.81912586
Gisngivitis,14,30.96618828
Gisngivitis,14,0.762216182
Gisngivitis,14,13.5173356
Gisngivitis,14,48.54969366
Mucositis,14,-8.836468228
Mucositis,14,6.092526677
Mucositis,14,-0.393526363
Mucositis,14,8.313735509
Mucositis,14,6.269388484
Mucositis,14,1.680525807
Mucositis,14,18.43367593
Mucositis,14,2.114658835
Mucositis,14,29.80616634
Mucositis,14,3.190677362
