MW,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Gisngivitis,Gisngivitis,Gisngivitis,Gisngivitis,Gisngivitis,Gisngivitis,Gisngivitis,Gisngivitis,Gisngivitis,Gisngivitis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis
110.5,-0.811978856,-0.644647084,3.580620686,0.140856041,1.599543,-1.73965377,-0.879268862,0.356189633,0.350822917,-0.084351285,0.368004108,-0.589044113,0.006045228,27.87656966,32.36505191,290.5805515,103.4968567,-3.725258865,3.373291365,21.50300336,-0.620495834,-0.499305143,0.577744433,-1.121674132,0.133339548,0.778908182,0.114102947,0.882428779,0.474146914,-0.771252624,-1.066246375,-2.562854257,-0.423618637,-1.415120479,-2.681350946,0.976782084,-0.916357872,-0.146534608,-3.128363717,0.328178458,-0.938415094,0.479603961,0.03872491,-0.174460397,-1.697498325,-0.564112017,-1.03728975,-0.809402042,-0.710278418
111,-0.636783043,-0.887788869,2.96336324,-0.260505302,1.299935306,-1.187990477,-0.063050358,-0.133742019,0.707923501,-0.062592992,0.217400036,-1.109606705,0.181287773,26.1902573,30.92851092,280.644591,101.0201072,-4.245700878,1.847357953,20.54055315,-1.200239999,-0.286692877,0.307678034,-1.269042326,0.143383987,0.351123153,-0.01768368,0.599934719,0.409074131,-0.171472564,-0.773497743,-2.762132737,-1.431805266,0.909925878,-3.539783233,0.913817742,-0.969275724,0.711777675,-2.923977198,0.372566885,-1.343215721,0.741536459,0.179106149,-0.65353794,-2.377051005,-1.028482415,-1.094824137,-1.317087409,-0.242373434
111.5,-0.284256201,-1.402308417,2.165628399,-0.737705975,1.278542458,0.118515975,0.271451137,-0.447886342,1.083372391,-0.066285949,-0.028361628,-1.50543212,0.311028572,24.55516627,29.4823461,271.1743082,98.43169326,-4.884082188,-0.620691972,19.47110001,-1.838224869,-0.155244386,-0.002287633,-1.489725301,0.006519641,-0.770867188,1.010428429,0.071369432,0.201637815,-2.388602631,-0.239000472,-2.97563681,-2.572004469,0.217531872,-3.920148949,0.800091175,-0.88414449,0.163884716,-2.466979698,0.543509156,-1.5217048,1.035350248,0.153606312,-1.207838104,-3.362869978,-1.540907071,-1.357302538,-1.749468988,0.726517666
111.9,0.256040819,-2.151252819,1.323444315,-1.454752761,1.278837721,1.541764758,1.027337275,-0.681365268,1.129930772,-0.151321782,-0.230281236,-1.718708549,0.297535175,22.99802075,28.0215363,262.4126652,95.67335519,-5.269344495,-0.491581379,18.23881633,-2.342957369,-0.071914517,-0.466587476,-1.617368895,-0.2987335,-1.805058454,0.950976162,-0.424315097,-0.069939518,-2.415747886,-0.146184302,-3.11035854,-3.465114957,0.982193121,-3.93977678,0.576802791,-0.912465546,0.416705096,-1.932819338,0.707468134,-1.755012593,0.739182663,0.022433762,-1.610771054,-4.32454693,-1.927796881,-1.512180976,-1.902701745,1.085176892
112.4,0.755534361,-3.278250628,0.428792034,-1.855983145,0.900928047,2.520563564,1.114801437,-0.877607025,0.746163942,-0.258821961,-0.531205394,-1.898580523,0.057934295,21.39802214,26.43739543,253.9947308,92.69057716,-5.377926842,-0.051601229,17.04910669,-2.64271863,-0.245670424,-1.059067402,-1.547614972,-0.755088572,-2.086691853,3.253625818,-0.691270661,-0.480928621,-2.245848583,-0.623268548,-3.382978147,-4.098556273,1.871724914,-4.511296156,0.208225899,-1.124907372,0.687701096,-1.515061644,0.652534645,-2.025748953,-0.047043907,-0.005687338,-1.866149795,-5.253153784,-2.115030226,-1.58509943,-1.73776608,1.456886354
112.9,0.885401685,-4.150250309,-0.439053639,-1.831029563,0.242355005,3.284644123,1.044208735,-0.984121972,0.326635307,-0.400750476,-0.913855602,-1.97081275,-0.31537397,19.77873964,24.79775558,245.7314653,89.60680114,-5.405541286,-0.029803633,15.87855537,-2.807772981,-0.678425467,-1.581550194,-1.547304335,-1.153341989,-2.041483474,8.505267786,-1.022495951,-0.880919454,-0.537934351,-1.275699495,-3.776214822,-4.240122564,1.693229189,-5.400022549,-0.206323518,-1.422062894,0.195310285,-1.385262918,0.312337464,-2.224649678,-0.755872989,-0.175971642,-1.928670345,-6.328957298,-2.265245279,-1.804446223,-1.419426919,2.110033003
113.4,0.504317571,-4.634281018,-1.430487804,-1.761972762,-0.673297148,4.415382233,0.801041184,-1.020808766,0.002043063,-0.549200607,-1.436055675,-1.927821346,-0.691463964,18.22543654,23.47091827,237.6621574,86.92626012,-5.525599178,-0.656528367,15.06603919,-2.876804803,-1.074280928,-2.032152093,-1.570294337,-1.522858247,-1.565365986,4.018620154,-1.099853621,-1.233467541,-1.210503547,-1.565741154,-4.136900301,-4.032408428,1.332313993,-6.50462065,-0.589809347,-1.785209636,0.324656805,-1.568614906,0.361461718,-2.113025223,-0.901639889,-0.294545278,-1.855355623,-7.459063679,-2.407732247,-1.926825539,-1.446732186,2.27959268
113.9,-0.173275283,-4.746646558,-2.430595585,-1.676750789,-1.086761215,4.72747357,0.723488937,-0.965960884,-0.41210166,-0.642982372,-1.668224125,-1.753509181,-1.054469542,16.65169045,22.29712703,229.6960887,84.4876186,-5.796034305,-1.672288892,14.22220068,-2.868341896,-1.538475561,-2.372463927,-1.706491481,-1.674470215,-1.28855804,0.898539967,-0.874302851,-1.518677772,0.321098963,-1.384450725,-4.277296894,-3.623397975,1.330219065,-7.059040733,-0.962398559,-2.317748536,0.707239269,-1.826060995,-0.20289826,-1.854010847,-1.21973505,-0.4735337,-1.844880523,-8.565752903,-2.531744606,-2.12569782,-1.569105977,1.991898212
114.3,-0.748323048,-4.669226557,-3.340341096,-1.598045274,-0.66725822,4.886823915,2.978880485,-0.827275336,-0.894274824,-0.607570454,-1.574102049,-1.541333359,-1.291822352,15.021243,21.5106763,221.9920903,82.66539322,-5.988590386,-3.150884311,13.27965255,-2.805484387,-1.883440379,-2.497965023,-1.856358289,-1.881540963,-1.04127519,0.276616723,-0.66790434,-1.65459723,0.403323307,-1.006915177,-4.23677702,-3.253779458,1.186213821,-6.883144711,-1.312653227,-2.893958995,1.632622725,-2.071186032,1.620706947,-1.742654588,-1.682626117,-0.649120746,-1.853018578,-9.402500842,-2.389312005,-2.414014321,-1.554344839,2.887372322
114.8,-1.147945072,-4.802103118,-4.0691415,-1.616958133,-0.05572206,5.818743838,1.666937081,-0.593669403,-1.309175065,-0.454073498,-1.411947923,-1.132953292,-1.379349701,13.4412243,20.41420961,214.8469692,80.6025435,-6.351985532,-4.701772163,11.99261833,-2.682886301,-1.938507232,-2.465679306,-1.653063175,-1.771494784,-0.933561502,0.953701123,-0.810087682,-1.616870203,-0.322054105,-0.694797414,-4.339502768,-3.025014751,2.049171591,-6.524139861,-1.539900049,-3.207743371,0.715249186,-2.20914115,1.067009407,-1.782824886,-1.677345306,-0.7452037,-1.863866119,-10.16080292,-2.096326762,-2.67491554,-1.299613195,3.889482787
115.3,-1.696108674,-4.840031678,-4.770713685,-1.620769771,0.038352636,5.579074612,1.557692262,-0.439700505,-1.522903716,-0.246212434,-1.307515277,-1.001808059,-1.358684697,11.8994092,19.08288235,208.12524,78.3574026,-6.814215525,-5.512264389,10.4446098,-2.556316153,-1.723747437,-2.489555749,-1.26768328,-1.090235471,-0.878230303,1.064044879,-1.285798493,-1.506500282,-0.235207016,-0.458875002,-4.145232383,-2.449886027,3.312467911,-5.38234983,-1.442224425,-3.357265225,0.527618702,-2.239246595,1.354508835,-1.710508431,-1.286635558,-0.91541516,-1.92935076,-10.94130184,-2.026547346,-2.895672953,-1.019080256,3.402012049
115.8,-1.935567765,-4.767349912,-5.531792618,-1.566923067,-0.693136775,5.862884453,1.22072718,-0.412006053,-1.583342162,-0.125061266,-1.288963333,-0.948717379,-1.311782243,10.29319319,18.30289101,202.3802711,76.42225261,-7.128328109,-6.044446403,8.662571672,-2.444652557,-1.451211036,-2.637659172,-1.051900481,-0.581995001,-0.850510768,1.210568217,-1.650510193,-1.552704698,-0.32932903,-0.143287029,-3.166056755,-1.634159426,4.317820273,-4.582292466,-1.168657051,-2.918922378,0.331576601,-2.072309397,1.259892729,-1.376241997,-1.193748583,-1.039821434,-1.844867159,-11.65969364,-1.911829016,-2.715542255,-0.76138804,3.930591675
116.3,-1.215490002,-4.603359162,-6.228427877,-1.367274053,-1.242664498,5.540032565,1.581397776,-0.135144158,-1.579012995,-0.074269359,-1.319294877,-0.880224863,-1.2676006,8.692822257,17.66305626,196.8598524,74.62495468,-7.203455004,-6.635520799,6.873981387,-2.318580914,-1.453956528,-2.730476202,-0.914277995,-0.549514498,-0.973162496,1.168026118,-1.551575829,-1.752569444,-0.321948722,0.06612228,-2.014863654,-0.759402046,4.345425792,-3.341346993,-1.028332325,-1.57592572,-0.121141592,-1.787229136,0.964751143,-0.967538213,-1.650513535,-0.951481446,-1.675207907,-12.33905513,-1.519759836,-2.545453648,-0.516895126,3.239212794
116.8,-0.088874098,-4.08214888,-6.911591408,-0.830349621,-1.617069958,4.242484344,0.976757369,0.24291978,-1.397876552,0.021670033,-1.235196344,-0.546324077,-1.297534996,7.180374886,17.30602136,191.7111177,73.30814816,-7.260868927,-7.241168403,5.253584038,-2.14134679,-1.630109292,-2.701349774,-0.980620858,-0.77568376,-1.24922923,0.900327744,-1.503367324,-1.884247896,-0.675172246,0.250538519,-1.645098334,0.071905283,3.488163239,-1.983303096,-0.755662405,-0.075593572,-0.250394606,-1.625580611,0.83103899,-0.624769088,-2.309462398,-0.964000542,-1.492321408,-12.82647544,-1.109818014,-2.629771018,-0.217150201,2.576481611
117.3,0.373032658,-3.536093508,-7.549240721,-0.232083466,-2.13344698,2.933597516,0.983699009,0.53892097,-1.146419493,0.26570864,-0.936043974,-0.21031292,-1.354401286,5.715125858,16.74831708,186.6311933,72.08237518,-7.405296472,-7.611364339,3.777071735,-1.967759005,-1.564869083,-2.529427809,-1.045121004,-0.995778,-1.482760016,0.374830103,-1.557893974,-1.919503573,-0.183569629,0.743358026,-2.13206075,0.545096968,2.836699326,-0.142102596,-0.553295388,0.550996845,-0.249974432,-1.603335845,0.156974341,-0.491121867,-2.638214795,-1.144238442,-1.434079979,-12.8947046,-0.927943297,-2.625665051,-0.126841622,1.435139715
117.8,-0.103566256,-3.064433707,-8.125737465,-0.068718493,-1.689382833,1.68507383,0.524906384,0.650894939,-1.028549928,0.599945404,-0.542016588,0.042984365,-1.43989356,4.307967099,15.94363512,181.6359587,70.96864348,-7.379766673,-7.914808605,2.477648719,-1.956766499,-1.243094438,-2.370083543,-1.048391954,-0.937889464,-1.443416959,0.151878478,-1.64059387,-1.940328,0.195714553,1.387374799,-2.63433581,0.869416963,2.152921044,1.928517406,-0.293333509,-0.144326329,0.130254148,-1.595534088,-0.230954802,-0.508248051,-2.66739068,-1.350333017,-1.514074899,-12.69161965,-0.962817338,-2.625115404,-0.166877464,0.929363603
118.3,-0.801105948,-2.550049718,-8.611294618,-0.275284125,-0.688770832,0.237301155,0.425415921,0.557090221,-0.95657887,0.870791043,-0.252031188,0.16252762,-1.485875268,2.930224896,14.4295493,177.0788037,69.6388071,-7.116810636,-8.04946509,1.506106491,-2.188565162,-0.85816147,-2.381346849,-1.106580081,-1.062698288,-1.167441076,0.237038725,-1.63272522,-1.93015879,1.704867108,1.94019409,-2.722119501,0.830934293,1.237542643,3.165522243,-0.057788468,-1.046215423,0.461838055,-1.424936898,-0.476026127,-0.675816531,-2.564058344,-1.316008426,-1.637308868,-12.50414407,-0.779176299,-2.667892015,-0.179697068,0.301147553
118.8,-1.098003211,-2.043258909,-9.030272369,-0.527810824,-0.134253918,0.14866478,0.101694802,0.442084483,-0.881706155,0.984267236,-0.193427208,0.05054996,-1.424056112,1.561108989,12.67057803,172.7199039,68.21936548,-7.996374554,-8.041258705,0.659750056,-2.433789426,-0.55454544,-2.506298111,-1.180156068,-1.270836712,-1.123680454,-0.054838669,-1.509269389,-1.850552682,3.084984334,1.955088405,-2.71036664,0.643006953,0.718358486,4.484201999,0.164099718,-1.240474282,-0.585407231,-1.218475151,-0.129332684,-0.872548651,-2.402493571,-1.267627069,-1.724342001,-12.70537134,-0.777252773,-2.830468011,-0.298668574,-0.514142082
119.3,-1.257704256,-1.711165525,-9.487674576,-0.509734173,-0.769803159,-0.853025928,0.120215983,0.378788888,-0.629085715,0.999311837,-0.295123895,-0.152207692,-1.300790526,0.146204834,10.98387494,169.6332359,66.4017673,-7.829909036,-8.070136535,0.116039294,-2.55656769,-0.21116703,-2.571658131,-1.177890815,-1.1362935,-1.267851308,0.824748297,-1.439516227,-1.747938667,4.289821783,1.482577909,-2.60447165,0.464498948,0.527036712,6.928369119,0.240884592,-1.023455403,-0.006583405,-1.080578933,0.287466249,-0.858489746,-2.263798908,-1.326080786,-1.802648977,-13.04770128,-1.037418577,-3.135447937,-0.419688085,-0.50587579
119.8,-1.393422284,-1.767833731,-10.25657856,-0.617720275,-1.942377611,-2.305474552,-0.023694465,0.301453752,-0.209879549,0.970876425,-0.347285215,-0.267635872,-1.177532985,-1.177502908,9.617585298,166.8775277,64.55742215,-5.581485278,-8.16399401,-0.407333126,-2.621983766,0.273628029,-2.626945332,-1.299385268,-0.970933858,-1.477776602,1.604883961,-1.598211133,-1.750929814,4.571871767,0.979498687,-2.455765401,0.151197028,1.238573552,9.129509806,0.167788815,-0.253243442,1.008552454,-1.010904784,0.271848215,-0.964016779,-2.160264163,-1.329589777,-1.943645436,-13.24758363,-1.373450375,-3.324165726,-0.367358459,-0.325354759
120.3,-0.929743867,-1.860197967,-11.04625828,-0.490323591,-2.370026108,-2.350830067,-0.094253884,0.227840492,0.119146384,0.86045324,-0.441399729,-0.214168086,-1.112312659,-2.314018012,8.908986434,164.801158,62.65817532,-4.035837202,-8.299644589,-0.888958425,-2.704288652,0.719730024,-2.865499152,-1.398224008,-1.002854235,-1.554020195,1.44356688,-1.877778231,-1.873729091,5.390820728,0.558798672,-2.519625286,-0.136125828,1.624388852,11.76891238,-0.136222712,0.689588125,0.898582889,-0.939559358,0.276053784,-1.144673619,-2.080556015,-1.163566979,-1.988548159,-13.4357017,-1.529124861,-3.445408054,-0.277849785,-0.636547702
120.8,0.265953006,-1.673081596,-11.58447871,-0.044890275,-2.306713331,-3.589168267,0.005416108,0.074078071,0.268095946,0.677806281,-0.477724448,-0.048274951,-1.109422852,-3.015592748,8.21343148,163.1739962,60.45515819,-5.530963026,-8.430536466,-1.412848266,-2.862043881,0.62361963,-3.188920849,-1.487912743,-1.185538525,-1.526773347,1.888078254,-2.002997928,-2.047392609,5.333210516,0.111376649,-2.563912194,-0.77237777,2.383591988,13.34161907,-0.34391669,1.251379813,0.025737012,-0.926674759,0.556760655,-1.216668941,-2.059124682,-1.109667297,-1.921622619,-13.75563246,-1.7265472,-3.639151099,-0.365557003,-0.484954971
121.3,1.312772758,-1.459432213,-12.01324322,-0.000106871,-2.40137349,-3.616554324,-0.335566609,-0.235483012,0.148066419,0.514036349,-0.553932643,-0.017968991,-1.158001074,-3.451370591,7.525847803,161.8213505,58.06650368,-8.587656649,-8.67099544,-1.96256644,-3.043369335,-0.036193484,-3.343106963,-1.68027996,-1.316078975,-1.555285348,1.262139843,-1.965661974,-2.267843129,4.489930873,-0.21093771,-2.323683284,-1.482307839,1.294323051,12.08145939,-0.381894766,1.091900053,-0.137475472,-0.958116266,0.052240188,-1.333639145,-2.138463816,-1.375643007,-2.028863114,-14.07039305,-2.164858574,-3.826780156,-0.739656195,-0.783138722
121.8,1.375702685,-1.355578591,-12.47983498,-0.595057409,-2.591582088,-4.653522752,-0.077578967,-0.597096927,-0.031997848,0.383223914,-0.735160178,-0.22376336,-1.239005105,-3.758456421,7.104121132,161.3378729,55.02228893,-9.734654492,-9.030169293,-2.467479386,-3.219013275,-0.711116564,-3.226954828,-1.849032129,-1.301211698,-1.642354431,1.44713737,-1.947699501,-2.491551159,3.269400667,-0.393679441,-1.841858011,-2.134283953,0.689706318,12.3155299,-0.334246792,0.508910085,-0.524627126,-0.918167618,-0.641493493,-1.653159424,-2.281492131,-1.793112025,-2.345773093,-14.23738146,-2.664628435,-3.929885981,-1.257262356,-1.676821075
122.3,0.452506229,-1.397669393,-13.13213024,-1.424620544,-2.865776505,-5.934238769,-0.68978356,-1.04264188,0.040166104,0.215133345,-0.864251117,-0.513458308,-1.27867462,-4.083569187,6.857490037,161.1726489,51.87626656,-9.43454091,-9.353005689,-2.94506299,-3.458657739,-0.954539372,-3.187054244,-1.979830553,-1.285949332,-1.87396481,0.458544225,-2.009343513,-2.655558714,1.727376851,-0.530449348,-1.495976333,-2.989371227,-0.756770953,11.54733613,-0.288566623,0.396509902,-0.751827944,-0.757956116,-0.963132064,-2.147187108,-2.393909324,-2.058548168,-2.767365876,-14.35991776,-2.989256484,-4.108189727,-1.80957409,-2.077396193
122.8,-0.412533948,-1.602759283,-13.92259843,-2.071521249,-3.11984989,-6.588085514,-1.274521042,-1.449383809,0.113891706,-0.055761024,-1.081679922,-0.791750868,-1.298070681,-4.524324775,7.185915399,161.9130752,48.57705529,-9.721510133,-9.835475512,-3.334087263,-3.802770667,-0.870775294,-3.464789797,-2.167178916,-1.424777785,-2.211218242,-0.533534324,-2.134611256,-2.792368899,1.894677054,-0.707596279,-1.4491912,-3.97468642,-1.855627082,10.5335029,-0.423532467,0.6770762,-0.56999117,-0.698471023,-1.545358903,-2.690726247,-2.486491038,-2.118579961,-3.074001176,-14.40995566,-3.136548316,-4.269964267,-2.34730959,-2.241397753
123.3,-0.818878248,-1.955743055,-14.66500819,-2.438168211,-3.429366995,-7.67015381,-1.583295009,-1.851092079,-0.010369747,-0.410181328,-1.342378902,-1.079714857,-1.430778363,-4.884781992,7.587143143,163.2269163,45.47597572,-9.92420221,-9.985665017,-3.803278864,-4.229002658,-0.814797158,-3.824477403,-1.968466884,-1.691310641,-2.36453013,-0.702654379,-2.334130505,-3.024579893,1.939012103,-0.932492518,-1.460371987,-5.073663586,-2.644846666,9.616710447,-0.804998489,0.759242288,-0.627049705,-0.761739892,-0.929130305,-3.106590254,-2.673241645,-2.146586195,-3.123244392,-14.46838668,-3.260989508,-4.216939873,-2.817262789,-2.453814129
123.8,-0.987454384,-2.375855285,-15.39775279,-2.65705269,-3.889446864,-8.200885284,-0.207417185,-2.231928655,-0.25096203,-0.726706588,-1.626623991,-1.392735322,-1.690791202,-5.164940838,8.06117327,165.1141721,42.57302787,-9.940190096,-10.26298899,-4.352637794,-4.584570494,-0.959693848,-4.029394016,-0.908906317,-2.037646817,-2.226850883,-0.661563997,-2.67733906,-3.441910792,1.291606192,-1.134751308,-1.364261121,-5.985265676,-2.237647349,8.164632613,-1.310565089,0.433965332,0.331740453,-0.991245981,-0.176670602,-3.468110424,-2.914790423,-2.26880518,-3.071541182,-14.49228105,-3.472901748,-4.038860501,-3.126896229,-2.180640089
124.3,-0.722256436,-2.666497138,-15.94565661,-2.767285425,-4.542886379,-8.565687246,-0.889118475,-2.395673876,-0.465596434,-0.930368657,-1.800651977,-1.707990443,-2.045071503,-5.021514802,8.055318007,167.778915,40.16762266,-9.670035463,-10.13823243,-4.712509943,-4.711819539,-1.258205427,-4.306255432,0.296461628,-2.485472384,-1.961764566,-0.655291178,-3.143500043,-3.923361233,0.834451162,-1.272079871,-1.098788415,-6.331195666,-1.698702597,7.502395467,-1.869336706,-0.231641313,0.233368237,-1.31135781,-0.503867157,-3.649733301,-3.06416708,-2.348803783,-2.878378543,-14.54202108,-3.658351585,-3.999141248,-3.062429844,-0.695547867
124.8,-0.408145323,-2.758185774,-16.27181448,-2.938703802,-5.284877674,-8.896597729,-0.294750013,-2.241553361,-0.750482,-1.01262078,-1.933191574,-1.939842375,-2.421584665,-4.757837005,7.883658585,170.7306216,37.93497917,-9.157568187,-8.008759269,-5.004213626,-4.636415764,-1.650638259,-4.550407575,0.403071601,-2.94109247,-1.831294447,-0.336714987,-3.471939731,-4.261628707,0.011480206,-1.336847589,-0.722736914,-6.381066629,-1.35722411,6.061213692,-2.401961462,-0.763371651,0.195828916,-1.670272959,-0.579586498,-3.476991232,-3.111841532,-2.359389778,-2.485850927,-14.62463618,-3.680025501,-4.312113958,-2.890692662,-0.420544343
125.3,-0.7185347,-2.73677645,-16.67720059,-3.053441656,-5.802565858,-9.182187765,-0.267044696,-1.970462234,-1.34978815,-0.969091795,-2.195018188,-2.032261261,-2.754928221,-4.390794843,7.281462507,174.5742237,36.15779631,-8.579256888,-5.411222022,-5.097303723,-4.469479529,-2.074036288,-4.695123724,-0.751791071,-3.273134757,-1.97133581,0.148109721,-3.69641178,-4.405993428,-0.575975369,-1.24859257,-0.280743615,-6.266742337,-1.3301008,5.382528348,-2.818139946,-1.105817896,0.120281063,-1.967712054,4.785127713,-3.183030602,-3.124730534,-2.381718904,-2.076110676,-14.48735789,-3.398776315,-4.808130727,-2.691284828,-0.347404335
